,Unnamed: 0,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,HasRained,Is_Stagnant,Dispersion_Index,Air_Quality_Category
222,222,133.79,22.29,38.98,17.58,8.77,188.07,7.61,16.7,2.49,191.4237091675448,False,False,2.13,Unhealthy
223,223,132.65,90.85,96.31,39.33,2.99,150.38,-7.38,60.54,17.06,190.8350895679663,False,False,10.63,Unhealthy
224,224,55.22,135.61,63.23,29.75,1.29,18.18,30.88,87.69,13.32,149.556783919598,False,False,7.1,Poor
225,225,112.08,25.86,19.5,28.71,2.53,96.31,15.39,19.3,9.53,180.2141201264489,False,False,2.27,Unhealthy
226,226,63.83,172.59,56.33,11.24,2.26,23.46,3.51,38.24,1.16,155.30105374077976,False,False,0.84,Unhealthy
227,227,44.22,104.34,46.21,14.72,2.77,163.22,36.26,18.34,14.58,122.4713567839196,False,False,12.32,Poor
228,228,24.74,118.36,74.05,10.81,0.7,188.08,19.58,67.09,8.58,82.36,False,False,5.13,Moderate
229,229,91.36,86.19,8.6,5.24,9.75,185.79,-9.6,80.93,10.8,169.51570073761854,False,False,5.97,Unhealthy
230,230,121.88,178.08,64.42,11.73,0.89,142.32,-7.89,62.05,13.29,185.27418335089567,False,False,8.2,Unhealthy
231,231,142.16,39.07,17.62,41.16,9.62,159.59,-1.57,25.73,16.75,195.745416227608,False,False,13.32,Unhealthy
232,232,117.72,17.67,11.46,17.26,1.15,184.73,29.23,25.24,0.92,183.12623814541624,False,False,0.73,Unhealthy
233,233,39.86,161.82,9.06,32.29,6.91,20.38,-7.53,72.87,15.04,111.7356783919598,False,False,8.7,Poor
234,234,64.81,46.01,11.56,12.42,3.56,69.44,35.25,87.89,11.97,155.80706006322444,False,False,6.37,Unhealthy
235,235,77.87,147.55,89.94,48.73,3.73,148.15,13.93,72.03,16.94,162.55036880927292,False,False,13.07,Unhealthy
236,236,129.55,184.47,85.63,18.96,8.47,106.4,3.11,99.65,2.04,189.2344573234984,False,False,1.02,Unhealthy
237,237,50.26,83.32,95.44,25.87,3.68,194.54,-1.52,72.95,7.44,137.34371859296482,False,False,4.3,Poor
238,238,134.42,25.39,34.99,13.78,3.53,57.99,16.12,19.22,5.24,191.7489989462592,False,False,4.4,Unhealthy
239,239,76.54,66.49,91.41,17.36,8.7,195.81,0.35,87.23,13.46,161.863645943098,False,False,7.19,Unhealthy
240,240,115.11,193.78,51.06,2.2,9.09,81.3,15.82,81.05,17.3,181.77860906217072,False,False,9.56,Unhealthy
241,241,59.32,106.9,44.65,4.54,6.86,154.56,0.5,91.68,6.26,152.97239199157008,False,False,3.27,Unhealthy
242,242,28.37,87.84,72.75,45.88,0.89,72.12,35.64,93.95,1.52,85.2158798283262,False,True,0.78,Moderate
243,243,92.76,113.05,20.41,28.73,3.92,44.37,-9.67,34.16,3.62,170.2385669125395,False,False,2.7,Unhealthy
244,244,136.26,179.46,90.66,2.91,8.01,119.83,31.65,97.2,18.17,192.6990516332982,False,False,9.21,Unhealthy
245,245,25.83,126.58,23.74,37.54,0.7,137.68,0.16,79.09,14.11,86.42848484848486,False,False,7.88,Moderate
246,246,62.7,184.21,28.35,33.44,0.32,44.15,27.59,29.4,1.37,154.71759747102212,False,False,1.06,Unhealthy
247,247,92.5,119.5,75.74,5.59,9.29,148.59,-1.85,74.31,2.31,170.10432033719707,False,False,1.33,Unhealthy
248,248,139.36,103.33,92.92,22.79,5.69,18.84,32.55,98.3,7.39,194.29968387776609,False,False,3.73,Unhealthy
249,249,103.6,195.23,29.6,39.41,0.42,66.51,22.86,99.51,13.05,175.83561643835617,False,False,6.54,Unhealthy
250,250,40.51,163.2,15.05,41.03,4.21,61.99,-6.46,96.65,12.5,113.3361809045226,True,False,6.36,Poor
251,251,80.09,98.01,25.86,6.46,4.24,84.81,32.02,97.54,16.79,163.69662802950475,False,False,8.5,Unhealthy
252,252,51.69,106.89,89.04,23.04,1.24,116.55,21.02,62.98,2.09,140.864824120603,False,False,1.28,Poor
253,253,123.46,49.77,84.0,32.36,1.94,95.78,4.75,88.64,18.11,186.0899894625922,False,False,9.6,Unhealthy
254,254,104.04,92.3,39.22,1.18,3.63,74.04,9.58,22.33,6.72,176.06280295047418,False,False,5.49,Unhealthy
255,255,23.94,199.28,40.93,12.68,7.11,132.45,28.42,38.81,17.54,122.91636363636364,False,False,12.64,Poor
256,256,108.09,195.37,54.9,12.47,8.09,33.01,-7.28,21.63,11.53,178.15395152792414,False,False,9.48,Unhealthy
257,257,148.59,132.63,70.44,9.3,4.61,184.46,6.54,98.51,13.32,199.0654373024236,True,False,6.71,Unhealthy
258,258,61.47,152.85,81.37,37.38,5.94,122.03,-3.2,60.92,19.07,154.08250790305584,False,False,11.85,Unhealthy
259,259,17.25,38.93,79.62,31.98,1.79,150.52,-4.74,27.21,13.45,78.2908695652174,False,False,10.57,Moderate
260,260,116.29,138.25,29.89,23.58,2.59,122.17,14.93,78.81,8.21,182.38788198103268,False,False,4.59,Unhealthy
261,261,42.63,113.99,69.78,22.16,9.17,67.62,29.9,96.86,19.3,118.5562814070352,False,False,9.8,Poor
262,262,40.26,105.74,53.77,35.07,3.65,69.69,1.2,22.91,8.26,112.72060301507535,False,False,6.72,Poor
263,263,129.77,87.25,18.25,27.97,7.72,59.5,12.35,10.57,14.87,189.34805057955745,False,False,13.45,Unhealthy
264,264,29.81,21.5,56.99,11.58,3.39,34.4,11.34,52.69,8.9,88.24420600858369,False,False,5.83,Moderate
265,265,47.5,133.65,36.7,7.45,4.28,139.85,-7.5,23.66,2.68,130.54773869346735,False,False,2.17,Poor
266,266,66.09,81.75,22.31,4.5,6.9,198.9,14.75,88.54,11.28,156.46796628029506,False,False,5.98,Unhealthy
267,267,109.48,102.21,86.47,18.68,2.12,131.99,36.32,39.29,4.4,178.87165437302423,False,False,3.16,Unhealthy
268,268,116.15,118.21,49.37,29.29,5.36,95.91,3.72,81.81,11.22,182.31559536354047,False,False,6.17,Unhealthy
269,269,13.3,162.17,22.24,23.28,7.66,19.06,35.67,47.69,18.08,104.54878787878788,False,False,12.24,Poor
270,270,122.52,47.12,77.33,25.2,9.58,28.04,24.53,10.28,6.16,185.604636459431,False,False,5.59,Unhealthy
271,271,122.52,112.07,9.64,7.58,7.47,117.47,29.4,54.14,6.07,185.604636459431,False,False,3.94,Unhealthy
272,272,75.74,189.58,20.16,32.53,9.07,84.74,37.34,48.14,12.54,161.45057955742888,False,False,8.46,Unhealthy
273,273,132.81,27.49,49.59,47.89,8.11,140.67,-0.87,98.4,18.21,190.9177028451001,True,False,9.18,Unhealthy
274,274,126.47,165.34,42.62,41.21,1.27,141.56,-4.34,74.56,11.2,187.6441517386723,False,False,6.42,Unhealthy
275,275,13.88,182.82,55.49,4.44,2.09,157.38,18.07,26.81,6.8,114.76949494949494,False,False,5.36,Poor
276,276,48.09,140.61,55.62,26.39,5.62,141.66,6.05,38.62,5.49,132.00050251256283,False,False,3.96,Poor
277,277,133.54,110.25,52.83,25.57,1.63,173.93,29.91,55.44,11.25,191.2946259220232,False,False,7.24,Unhealthy
278,278,94.08,126.1,77.93,21.81,9.28,53.86,20.44,54.66,5.61,170.92012644889357,False,False,3.63,Unhealthy
279,279,131.72,145.02,95.36,39.67,4.45,87.13,11.54,42.47,8.69,190.354899894626,False,False,6.1,Unhealthy
280,280,32.87,18.04,48.42,36.44,3.13,47.07,20.31,91.2,4.82,94.67939914163092,False,False,2.52,Moderate
281,281,143.2,46.89,81.42,26.74,6.54,116.74,8.73,38.56,10.61,196.28240252897783,False,False,7.66,Unhealthy
282,282,51.71,179.58,84.74,28.87,9.79,145.21,17.89,96.7,4.2,140.9140703517588,False,False,1.68,Poor
283,283,43.41,80.0,91.0,3.36,6.48,75.13,-9.65,53.15,11.13,120.47688442211054,False,False,7.27,Poor
284,284,59.49,123.85,29.42,32.76,7.44,143.69,7.67,67.01,13.93,153.06016859852477,False,False,8.34,Unhealthy
285,285,141.78,98.43,74.58,34.34,5.2,68.54,-2.6,10.56,19.89,195.5492096944152,False,False,17.99,Unhealthy
286,286,63.69,151.02,43.17,45.08,7.95,192.52,24.81,52.86,18.09,155.22876712328767,False,False,11.83,Unhealthy
287,287,81.62,57.14,55.53,43.85,2.64,87.93,-0.94,52.72,17.88,164.48661749209694,False,False,11.71,Unhealthy
288,288,14.43,99.46,92.05,32.84,3.16,171.43,16.66,70.61,2.85,91.53152173913044,False,False,1.67,Moderate
289,289,88.28,157.91,43.61,37.47,7.18,166.82,-7.55,16.11,3.72,167.92539515279242,False,False,3.2,Unhealthy
290,290,71.19,81.69,10.1,2.75,6.83,67.55,1.62,94.26,18.83,159.10126448893573,True,False,9.69,Unhealthy
291,291,143.27,63.45,68.99,3.53,5.04,93.61,14.19,43.15,11.79,196.31854583772392,False,False,8.24,Unhealthy
292,292,19.98,122.84,88.8,28.74,7.46,135.12,4.81,63.47,15.62,88.0695652173913,False,False,9.56,Moderate
293,293,79.53,77.39,7.51,27.17,7.66,105.85,19.35,20.07,11.96,163.40748155953636,False,False,9.96,Unhealthy
294,294,41.11,176.84,47.31,1.81,9.11,132.73,12.86,30.5,4.39,114.81356783919598,False,False,3.36,Poor
295,295,46.05,88.02,68.63,33.14,1.11,101.33,-8.1,98.98,12.47,126.97738693467336,True,False,6.27,Poor
296,296,82.92,125.4,54.59,44.8,8.26,191.19,13.88,64.23,4.51,165.15785036880928,False,False,2.75,Unhealthy
297,297,65.97,162.15,6.38,34.95,7.25,51.22,-3.52,90.58,2.83,156.40600632244468,False,False,1.48,Unhealthy
298,298,110.66,18.04,62.19,35.74,3.11,108.47,-2.32,91.36,18.93,179.4809272918862,True,False,9.89,Unhealthy
299,299,82.13,190.13,85.54,24.54,0.89,74.33,-3.25,61.09,6.43,164.749947312961,False,False,3.99,Unhealthy
300,300,48.81,116.57,25.95,16.45,9.35,74.22,19.61,88.45,13.69,133.77336683417087,False,False,10.81,Poor
301,301,9.73,154.34,45.91,34.14,1.62,152.4,37.25,64.83,4.7,48.77142857142857,False,False,2.85,Good
302,302,139.38,41.54,8.49,10.83,9.83,80.09,16.89,48.22,16.24,194.3100105374078,False,False,10.96,Unhealthy
303,303,93.51,165.89,82.64,38.35,2.25,58.48,-3.06,95.47,10.37,170.6258166491043,False,False,5.31,Unhealthy
304,304,139.73,110.38,24.97,18.57,5.19,143.6,-6.18,40.05,17.0,194.49072708113803,False,False,12.14,Unhealthy
305,305,90.17,124.95,82.16,29.57,1.2,193.41,37.69,90.58,3.37,168.90126448893574,False,True,1.77,Unhealthy
306,306,104.31,129.9,83.7,3.38,0.47,182.48,35.94,27.95,15.68,176.20221285563753,False,False,12.25,Unhealthy
307,307,65.84,65.08,79.6,19.01,4.8,17.13,6.2,93.99,19.44,156.33888303477346,True,False,10.02,Unhealthy
308,308,93.6,153.25,75.34,37.16,6.86,23.78,6.88,46.77,12.55,170.6722866174921,False,False,8.55,Unhealthy
309,309,52.84,171.99,71.28,48.14,8.77,95.86,29.24,32.37,1.74,143.6964824120603,False,False,1.31,Poor
310,310,31.45,114.1,11.36,41.03,4.44,40.72,37.81,46.3,1.94,91.69313304721032,False,False,1.33,Moderate
311,311,119.66,117.54,53.85,22.81,8.83,74.43,34.61,27.16,6.73,184.12792413066387,False,False,5.29,Unhealthy
312,312,147.48,64.07,50.3,35.28,7.34,33.51,23.48,71.97,17.8,198.4923076923077,False,False,10.35,Unhealthy
313,313,100.02,121.33,28.63,10.62,0.81,120.32,5.63,54.94,5.07,173.98714436248682,False,False,3.27,Unhealthy
314,314,121.12,137.14,37.72,40.55,1.18,58.23,-8.02,84.34,9.02,184.88177028451005,False,False,4.89,Unhealthy
315,315,118.68,109.09,21.3,16.25,9.46,162.88,17.96,63.6,7.52,183.6219178082192,False,False,4.6,Unhealthy
316,316,9.03,29.68,20.78,19.39,3.34,138.19,13.18,29.0,6.15,37.95454545454545,False,False,4.77,Good
317,317,102.77,153.34,25.04,22.98,3.51,175.58,22.89,53.04,7.54,175.40706006322443,False,False,4.93,Unhealthy
318,318,81.41,93.29,46.11,22.66,8.37,41.02,-9.9,69.25,9.06,164.3781875658588,False,False,5.35,Unhealthy
319,319,29.02,187.35,87.99,11.21,5.31,34.76,26.25,29.09,14.99,117.01161616161616,False,False,11.61,Poor
320,320,91.92,89.21,53.13,2.98,6.31,162.56,36.09,49.57,8.67,169.80484720758693,False,False,5.8,Unhealthy
321,321,115.01,174.63,93.0,1.74,4.67,56.77,13.54,51.34,4.14,181.7269757639621,False,False,2.74,Unhealthy
322,322,107.07,177.08,81.49,28.35,2.09,135.43,1.88,14.18,7.15,177.627291886196,False,False,6.26,Unhealthy
323,323,131.54,76.19,77.93,27.96,3.68,38.34,22.06,73.66,12.93,190.2619599578504,False,False,7.45,Unhealthy
324,324,19.59,93.44,12.19,39.92,4.98,71.48,27.29,54.14,19.0,70.02585858585859,False,False,12.33,Moderate
325,325,7.64,86.16,52.15,21.63,1.05,193.71,4.11,73.76,11.02,66.42262626262627,False,False,6.34,Moderate
326,326,38.7,177.83,85.32,10.82,2.22,40.78,7.3,41.44,2.42,112.29969696969698,False,False,1.71,Poor
327,327,112.17,87.13,25.46,9.29,2.81,161.64,0.23,49.63,14.9,180.2605900948367,False,False,9.96,Unhealthy
328,328,106.48,111.0,34.87,20.99,2.8,125.03,18.63,90.28,13.17,177.322655426765,False,False,6.92,Unhealthy
329,329,15.09,49.57,86.4,36.26,9.78,87.19,31.62,41.36,11.7,105.73103448275862,False,False,8.28,Poor
330,330,119.84,143.8,22.69,31.04,9.26,131.1,4.09,79.86,6.26,184.2208640674394,False,False,3.48,Unhealthy
331,331,120.51,11.55,85.7,27.74,6.34,52.8,-9.3,18.54,7.16,184.5668071654373,False,False,6.04,Unhealthy
332,332,20.32,178.06,91.45,37.8,8.85,76.06,4.6,58.77,17.02,112.41353535353537,False,False,10.72,Poor
333,333,32.45,41.55,84.85,33.23,3.97,111.66,12.92,17.47,4.3,93.7961373390558,False,False,3.66,Moderate
334,334,82.22,156.35,42.7,8.39,3.77,116.19,-4.56,50.17,9.79,164.7964172813488,False,False,6.52,Unhealthy
335,335,40.29,70.98,9.69,22.12,5.09,78.38,12.46,23.71,3.32,112.79447236180904,False,False,2.68,Poor
336,336,123.42,48.19,12.03,30.94,0.25,105.4,27.76,10.89,5.31,186.0693361433088,False,False,4.79,Unhealthy
337,337,104.65,85.29,36.82,31.04,9.85,155.11,-1.34,38.14,19.59,176.3777660695469,False,False,14.18,Unhealthy
338,338,77.11,191.74,48.31,25.19,5.5,179.27,14.83,23.82,10.99,162.15795574288725,False,False,8.88,Unhealthy
339,339,137.86,178.08,48.76,26.13,6.74,95.32,15.84,81.13,14.63,193.5251844046365,False,False,8.08,Unhealthy
340,340,93.66,47.91,14.46,10.41,8.28,42.47,-7.24,52.27,11.64,170.70326659641728,False,False,7.64,Unhealthy
341,341,125.84,108.39,30.63,43.15,7.6,100.72,16.03,18.46,17.43,187.31886195995787,False,False,14.71,Unhealthy
342,342,98.42,172.82,81.2,29.13,1.65,151.28,11.74,89.99,18.62,173.16101159114857,False,False,9.8,Unhealthy
343,343,100.4,186.78,17.46,22.49,8.64,92.78,22.45,62.51,12.63,174.18335089567967,False,False,7.77,Unhealthy
344,344,33.28,92.39,88.34,16.19,6.05,58.78,21.75,21.27,1.02,95.54163090128756,False,False,2.85,Moderate
345,345,146.22,174.35,60.6,17.3,4.14,86.69,10.66,45.7,3.71,197.8417281348788,False,False,2.55,Unhealthy
346,346,134.3,115.32,51.76,46.93,4.05,71.78,11.82,68.4,3.09,191.6870389884089,False,False,1.83,Unhealthy
347,347,21.04,71.34,78.42,4.72,2.54,13.91,7.97,49.31,17.75,77.01260869565218,False,False,11.89,Moderate
348,348,13.18,123.15,24.65,7.57,6.33,191.07,2.2,74.18,9.33,84.73080808080809,False,False,5.36,Moderate
349,349,91.4,35.64,26.59,25.62,5.11,51.49,26.08,53.83,10.21,169.536354056902,False,False,6.64,Unhealthy
350,350,148.41,95.89,77.67,5.78,6.04,127.57,12.31,24.82,8.98,198.97249736564805,False,False,7.19,Unhealthy
351,351,73.95,47.48,73.92,25.2,5.56,98.36,20.99,51.44,8.35,160.52634351949422,False,False,5.51,Unhealthy
352,352,127.65,162.89,22.74,32.14,5.13,174.77,33.9,45.26,6.29,188.25342465753425,False,False,4.33,Unhealthy
353,353,87.55,32.16,87.89,3.87,2.75,134.39,1.33,38.89,15.87,167.54847207586934,False,False,11.43,Unhealthy
354,354,102.98,73.84,79.54,1.04,7.2,105.39,15.01,60.17,7.34,175.5154899894626,False,False,4.58,Unhealthy
355,355,26.18,191.37,44.6,26.09,2.59,179.89,36.96,57.32,0.71,119.00131313131314,False,False,0.45,Poor
356,356,13.69,48.5,85.73,8.74,0.45,91.07,33.68,85.95,18.21,84.79934782608697,False,False,9.79,Moderate
357,357,127.96,198.73,20.24,26.81,7.17,81.47,36.6,17.89,10.78,188.41348788198104,False,False,9.14,Unhealthy
358,358,45.44,151.17,22.87,7.54,8.07,27.12,27.04,11.97,6.65,125.4753768844221,False,False,5.94,Poor
359,359,107.46,164.4,44.53,31.09,6.61,132.94,17.45,30.31,4.66,177.8286617492097,False,False,3.58,Unhealthy
360,360,96.25,74.56,65.79,41.95,3.4,22.0,29.74,99.03,10.31,172.04056902002108,False,False,5.18,Unhealthy
361,361,129.91,55.89,54.35,42.13,5.56,91.93,-3.78,31.54,17.33,189.42033719704952,False,False,13.17,Unhealthy
362,362,33.74,10.8,16.44,18.7,0.94,191.87,26.78,86.2,8.5,96.50901287553648,False,False,4.56,Moderate
363,363,77.24,32.46,97.91,36.42,1.4,45.33,34.42,19.01,13.45,162.22507903055848,False,False,11.3,Unhealthy
364,364,24.52,156.19,78.02,3.05,9.45,67.55,33.97,98.13,19.47,101.5889898989899,False,False,9.83,Poor
365,365,107.97,80.0,80.94,25.25,9.18,164.66,7.21,77.43,4.7,178.09199157007376,False,False,7.1,Unhealthy
366,366,119.03,121.14,54.72,23.88,4.27,162.09,21.01,54.83,2.27,183.80263435194945,False,False,1.47,Unhealthy
367,367,8.44,32.02,42.87,38.19,5.53,162.81,2.72,68.97,2.04,61.3,False,False,1.21,Moderate
368,368,69.91,171.14,11.43,6.84,0.93,157.09,12.91,84.79,1.02,158.4403582718651,False,False,0.55,Unhealthy
369,369,120.0,10.31,13.1,46.87,8.07,28.91,17.61,29.25,5.49,184.30347734457325,False,False,4.25,Unhealthy
370,370,125.3,21.58,11.92,28.9,1.56,127.38,1.78,19.97,3.01,187.0400421496312,False,False,2.51,Unhealthy
371,371,42.49,62.03,20.43,38.84,9.63,120.12,20.65,84.38,0.55,118.21155778894472,False,False,0.3,Poor
372,372,12.07,113.82,88.86,11.18,3.53,168.86,2.36,97.66,10.33,88.13347826086957,False,False,5.23,Moderate
373,373,15.21,61.69,25.52,7.1,9.32,97.07,8.9,66.31,14.03,99.2,False,False,8.44,Moderate
374,374,67.67,53.85,33.07,10.24,3.18,142.55,13.01,16.02,16.5,157.28377239199156,False,False,14.22,Unhealthy
375,375,121.2,100.07,11.22,5.96,5.81,121.3,29.93,22.78,16.07,184.92307692307693,False,False,13.09,Unhealthy
376,376,39.71,16.58,45.52,28.64,9.35,104.47,-9.22,83.88,17.96,111.36633165829146,False,False,9.77,Poor
377,377,138.07,89.03,92.42,32.11,3.38,161.93,28.64,58.47,15.21,193.6336143308746,False,False,9.6,Unhealthy
378,378,39.37,172.09,34.06,30.2,2.36,169.41,26.04,81.06,14.0,110.5291457286432,False,False,7.73,Poor
379,379,89.86,37.91,82.54,46.68,8.74,131.3,2.36,85.65,8.7,168.74120126448895,False,False,4.69,Unhealthy
380,380,63.07,56.55,93.13,39.39,3.83,43.07,0.39,40.12,19.12,154.9086406743941,False,False,13.65,Unhealthy
381,381,143.85,59.99,70.1,48.94,4.05,20.33,6.97,78.93,18.62,196.618018967334,False,False,10.41,Unhealthy
382,382,30.04,166.92,18.86,10.33,2.14,143.79,-2.73,50.77,16.72,106.89979797979797,False,False,11.09,Poor
383,383,144.52,65.53,27.82,44.11,8.64,196.66,10.53,91.31,6.4,196.963962065332,False,False,3.35,Unhealthy
384,384,105.24,65.32,45.71,5.06,0.73,125.34,30.66,44.56,4.47,176.68240252897786,False,False,3.09,Unhealthy
385,385,7.69,85.79,65.19,25.65,5.28,152.2,-6.64,26.04,11.89,66.23949494949495,False,False,9.43,Moderate
386,386,21.66,142.5,60.19,11.8,2.1,172.24,17.67,90.82,19.15,94.3080808080808,False,False,10.04,Moderate
387,387,121.19,125.36,61.06,43.64,0.69,68.53,17.47,67.07,5.09,184.9179135932561,False,False,3.05,Unhealthy
388,388,87.42,77.09,75.26,12.51,1.76,10.16,34.06,21.2,15.43,167.4813487881981,False,False,1.47,Unhealthy
389,389,11.16,96.86,23.28,38.72,2.5,103.93,25.82,76.1,1.99,71.71858585858585,False,False,1.13,Moderate
390,390,51.15,14.27,50.73,11.48,9.35,68.79,8.83,63.41,6.76,139.535175879397,False,False,4.14,Poor
391,391,78.28,158.09,83.92,21.8,6.51,103.83,24.43,19.53,3.34,162.76206533192834,False,False,2.79,Unhealthy
392,392,95.61,38.19,41.1,48.97,2.33,171.31,-0.88,14.22,11.04,171.7101159114858,False,False,9.67,Unhealthy
393,393,141.95,73.75,88.56,44.03,6.58,134.26,18.86,46.68,8.35,195.63698630136983,False,False,5.69,Unhealthy
394,394,147.56,112.17,36.68,8.6,0.32,72.22,21.53,34.25,11.88,198.5336143308746,False,False,8.85,Unhealthy
395,395,128.06,111.64,45.84,44.35,9.57,165.87,-5.78,22.24,7.6,188.46512118018967,False,False,6.22,Unhealthy
396,396,142.61,131.62,29.35,19.91,1.54,133.4,8.26,99.44,2.27,195.9777660695469,False,False,1.14,Unhealthy
397,397,139.33,122.49,27.6,18.05,2.72,27.44,20.03,54.05,15.27,194.2841938883035,False,False,0.73,Unhealthy
398,398,95.92,140.66,75.18,49.24,1.43,109.06,-9.51,49.98,17.17,171.87017913593257,False,False,11.45,Unhealthy
399,399,53.69,44.13,56.05,28.28,4.87,169.75,4.18,51.01,3.75,145.7894472361809,False,False,2.48,Poor
400,400,62.72,60.19,11.34,46.97,8.75,139.0,15.72,69.77,12.08,154.7279241306639,False,False,7.12,Unhealthy
401,401,124.13,45.26,71.55,2.55,8.56,193.09,32.24,80.62,13.47,186.4359325605901,False,False,7.46,Unhealthy
402,402,76.26,48.14,34.97,25.3,2.89,172.58,36.93,15.89,2.61,161.7190727081138,False,False,2.25,Unhealthy
403,403,134.0,85.84,45.02,1.69,1.25,192.53,-0.96,11.59,6.96,191.5321390937829,False,False,6.24,Unhealthy
404,404,133.74,49.38,52.17,6.13,3.64,72.92,4.34,57.85,13.67,191.39789251844047,False,False,8.66,Unhealthy
405,405,144.47,59.22,77.94,32.81,6.73,64.49,15.4,51.2,16.57,196.9381454162276,False,False,10.96,Unhealthy
406,406,8.87,171.94,17.43,26.28,0.37,29.85,6.88,28.37,7.27,109.38444444444444,False,False,5.66,Poor
407,407,146.81,135.84,88.29,49.44,9.14,50.05,-1.24,81.3,5.9,198.1463645943098,False,False,3.25,Unhealthy
408,408,81.25,104.86,33.63,13.23,9.15,101.42,-4.31,31.62,8.9,164.29557428872496,False,False,6.76,Unhealthy
409,409,132.84,185.21,88.41,12.47,4.72,11.82,22.82,13.68,5.73,190.9331928345627,False,False,5.04,Unhealthy
410,410,26.2,85.27,46.19,46.17,7.66,79.97,25.51,60.6,14.18,82.6,False,False,8.83,Moderate
411,411,60.0,77.03,12.64,25.32,4.83,34.23,2.61,13.42,6.47,153.32349841938884,False,False,5.7,Unhealthy
412,412,103.55,61.16,83.82,1.03,1.21,95.06,29.34,97.0,15.82,175.80979978925183,False,False,8.03,Unhealthy
413,413,98.81,137.68,76.57,21.23,5.37,73.29,10.73,83.81,3.54,173.3623814541623,False,False,1.93,Unhealthy
414,414,69.32,46.74,44.64,9.83,9.72,10.25,-0.46,78.57,16.26,158.13572181243413,False,False,9.11,Unhealthy
415,415,104.12,98.54,89.21,1.44,9.95,155.96,35.52,18.87,15.39,176.1041095890411,False,False,4.58,Unhealthy
416,416,135.56,174.24,25.3,10.39,9.91,83.55,37.43,33.23,14.16,192.33761854583773,False,False,10.63,Unhealthy
417,417,57.52,82.96,36.22,20.05,5.73,101.99,-3.26,50.26,6.14,152.04299262381454,False,False,4.09,Unhealthy
418,418,56.76,18.4,12.13,12.55,8.82,45.18,31.25,42.24,2.96,151.65057955742887,False,False,2.08,Unhealthy
419,419,126.95,185.35,58.91,5.92,0.3,177.85,26.08,95.03,8.31,187.89199157007377,False,False,4.26,Unhealthy
420,420,91.67,29.27,69.35,20.1,4.86,86.04,31.46,96.55,6.38,169.67576396206533,False,False,3.25,Unhealthy
421,421,33.36,22.58,29.7,20.55,7.8,181.23,4.1,17.64,17.7,95.7098712446352,False,False,15.05,Moderate
422,422,33.39,49.35,23.19,48.73,3.5,146.6,27.95,58.46,17.28,95.77296137339056,False,False,10.9,Moderate
423,423,22.38,116.77,17.94,8.36,5.38,156.14,18.79,39.97,12.65,81.57303030303031,False,False,9.04,Moderate
424,424,133.26,36.86,96.92,20.59,2.69,55.17,7.95,17.55,14.44,191.150052687039,False,False,12.28,Unhealthy
425,425,92.4,29.51,93.48,25.21,2.06,168.89,-1.6,51.87,13.58,170.0526870389884,False,False,8.94,Unhealthy
426,426,51.61,61.59,42.6,30.9,1.3,193.39,5.86,49.18,2.75,140.6678391959799,False,False,1.84,Poor
